Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
9,80,12,300.0,6.702256162941845,0.0,0.0
9,80,12,400.0,7.023233976897516,0.0,0.0
9,80,12,500.0,7.334466061028171,0.0,0.0
9,80,12,600.0,7.821299322031827,0.0,0.0
9,80,12,700.0,8.657978082800193,0.0,0.0
9,80,12,800.0,9.447306133830121,0.0,0.0
9,80,12,900.0,9.889028364328942,0.0,0.0
9,80,12,1000.0,9.835799164755768,0.0,0.0
9,80,12,1100.0,9.655693985306378,0.0,0.0
9,80,12,1200.0,9.420825868402323,0.0,0.0
9,80,12,1300.0,9.297539543467066,0.0,0.0
9,80,12,1400.0,9.16120707047893,0.0,0.0
9,80,12,1500.0,8.982962214077533,0.0,0.0
9,80,12,1600.0,8.996266207346544,0.0,0.0
9,80,12,1700.0,9.083331495198001,0.0,0.0
9,80,12,1800.0,9.087086712318223,0.0,0.0
9,80,12,1900.0,9.131098654270852,0.0,0.0
9,80,12,2000.0,9.109333411506936,0.0,0.0
9,80,12,2100.0,8.988527968889525,0.0,0.0
9,80,12,2200.0,8.910607901854227,0.0,0.0
9,80,12,2300.0,8.794203355216796,0.0,0.0
9,80,12,2400.0,8.717013907589696,0.0,0.0
9,80,12,2500.0,8.675182840221819,0.0,0.0
9,80,12,2600.0,8.641731925419963,0.0,0.0
9,80,12,2700.0,8.698604448698042,0.0,0.0
9,80,12,2800.0,8.671301286423436,0.0,0.0
9,80,12,2900.0,8.63711284853801,0.0,0.0
9,80,12,3000.0,8.626029645623612,0.0,0.0
9,80,12,3100.0,8.681872045190868,0.0,0.0
9,80,12,3200.0,8.682455447979777,0.0,0.0
9,80,12,3300.0,8.64885336248455,0.0,0.0
9,80,12,3400.0,8.605152311344671,0.0,0.0
9,80,12,3500.0,8.572027487299183,0.0,0.0
9,80,12,3600.0,8.563364634696864,0.0,0.0
9,80,12,3700.0,8.557763255453782,0.0,0.0
9,80,12,3800.0,8.534518278041807,0.0,0.0
9,80,12,3900.0,8.518263927753972,0.0,0.0
9,80,12,4000.0,8.533117377570901,0.0,0.0
9,80,12,4100.0,8.561068673681914,0.0,0.0
9,80,12,4200.0,8.576955016869167,0.0,0.0
9,80,12,4300.0,8.594105188126806,0.0,0.0
9,80,12,4400.0,8.619951389323695,0.0,0.0
9,80,12,4500.0,8.628956803341994,0.0,0.0
9,80,12,4600.0,8.637629285481479,0.0,0.0
9,80,12,4700.0,8.613715852177053,0.0,0.0
9,80,12,4800.0,8.594445578746793,0.0,0.0
9,80,12,4900.0,8.557519862722792,0.0,0.0
9,80,12,5000.0,8.558053843091034,0.0,0.0
10,80,3,0.0,0.0,0.0,0.0
10,80,3,100.0,0.3926330992702038,0.0,0.0
10,80,3,200.0,0.4746922519660562,0.0,0.0
10,80,3,300.0,0.5438170384974282,0.0,0.0
10,80,3,400.0,0.6125967167611395,0.0,0.0
10,80,3,500.0,0.5638451675333003,0.0,0.0
10,80,3,600.0,0.5863130203041139,0.0,0.0
10,80,3,700.0,0.5860519713819082,0.0,0.0
10,80,3,800.0,0.5912707391374773,0.0,0.0
10,80,3,900.0,0.5598201752036167,0.0,0.0
10,80,3,1000.0,0.5600018616985042,0.0,0.0
10,80,3,1100.0,0.5342321902163243,0.0,0.0
10,80,3,1200.0,0.509269558000845,0.0,0.0
10,80,3,1300.0,0.5029020781815572,0.0,0.0
10,80,3,1400.0,0.4949046852768002,0.0,0.0
10,80,3,1500.0,0.4823421269627034,0.0,0.0
10,80,3,1600.0,0.46916741083064517,0.0,0.0
10,80,3,1700.0,0.4694035589374448,0.0,0.0
10,80,3,1800.0,0.466210652575152,0.0,0.0
10,80,3,1900.0,0.4525164345621138,0.0,0.0
10,80,3,2000.0,0.44709558111821557,0.0,0.0
10,80,3,2100.0,0.4363730990765185,0.0,0.0
10,80,3,2200.0,0.4466797735973484,0.0,0.0
10,80,3,2300.0,0.43970742531533225,0.0,0.0
10,80,3,2400.0,0.47118745437026727,0.0,0.0
10,80,3,2500.0,0.46387522787953467,0.0,0.0
10,80,3,2600.0,0.4846145742588273,0.0,0.0
10,80,3,2700.0,0.4937774392451393,0.0,0.0
10,80,3,2800.0,0.49127321774093996,0.0,0.0
10,80,3,2900.0,0.48795399006787493,0.0,0.0
10,80,3,3000.0,0.4826286420721822,0.0,0.0
10,80,3,3100.0,0.4818951473867018,0.0,0.0
10,80,3,3200.0,0.48123840459236555,0.0,0.0
10,80,3,3300.0,0.4867513247022331,0.0,0.0
10,80,3,3400.0,0.5006464938478015,0.0,0.0
10,80,3,3500.0,0.4945145217959605,0.0,0.0
10,80,3,3600.0,0.490307381674138,0.0,0.0
10,80,3,3700.0,0.4865133839480661,0.0,0.0
10,80,3,3800.0,0.47864158524102846,0.0,0.0
10,80,3,3900.0,0.49089288183751617,0.0,0.0
10,80,3,4000.0,0.4901746496975948,0.0,0.0
10,80,3,4100.0,0.4862449580537589,0.0,0.0
10,80,3,4200.0,0.48419260525566776,0.0,0.0
10,80,3,4300.0,0.48029549078399236,0.0,0.0
10,80,3,4400.0,0.4816476429990844,0.0,0.0
10,80,3,4500.0,0.48761849000766305,0.0,0.0
10,80,3,4600.0,0.48605509879444486,0.0,0.0
10,80,3,4700.0,0.481876145586433,0.0,0.0
10,80,3,4800.0,0.47835188168200427,0.0,0.0
10,80,3,4900.0,0.4900967015631818,0.0,0.0
10,80,3,5000.0,0.49793155743529516,0.0,0.0
10,80,6,0.0,0.0,0.0,0.0
10,80,6,100.0,2.7193605339128446,0.0,0.0
10,80,6,200.0,2.979317757173195,0.0,0.0
10,80,6,300.0,2.700159784974583,0.0,0.0
10,80,6,400.0,2.8454312004014963,0.0,0.0
10,80,6,500.0,2.8477581346214658,0.0,0.0
10,80,6,600.0,2.67154049149589,0.0,0.0
10,80,6,700.0,2.427864107351852,0.0,0.0
10,80,6,800.0,2.252647737002819,0.0,0.0
10,80,6,900.0,2.268445790644239,0.0,0.0
10,80,6,1000.0,2.119511769835246,0.0,0.0
10,80,6,1100.0,2.0509605994638953,0.0,0.0
10,80,6,1200.0,2.111622804812912,0.0,0.0
10,80,6,1300.0,2.2855600656669877,0.0,0.0
10,80,6,1400.0,2.6620448421999434,0.0,0.0
10,80,6,1500.0,2.9728738516197812,0.0,0.0
10,80,6,1600.0,3.2424249278938664,0.0,0.0
10,80,6,1700.0,3.5253726564214105,0.0,0.0
10,80,6,1800.0,3.786141374937976,0.0,0.0
10,80,6,1900.0,4.019766423978591,0.0,0.0
10,80,6,2000.0,4.260892621323651,0.0,0.0
10,80,6,2100.0,4.4114989068575845,0.0,0.0
10,80,6,2200.0,4.450307315339592,0.0,0.0
10,80,6,2300.0,4.527488769207799,0.0,0.0
10,80,6,2400.0,4.503006359909616,0.0,0.0
10,80,6,2500.0,4.447590326375284,0.0,0.0
10,80,6,2600.0,4.492092431416629,0.0,0.0
10,80,6,2700.0,4.4508417694308156,0.0,0.0
10,80,6,2800.0,4.454692905466213,0.0,0.0
10,80,6,2900.0,4.435289953378421,0.0,0.0
10,80,6,3000.0,4.471533606562839,0.0,0.0
