SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
40,5,1600.0,1.5185294058272094,0.11325981203550371,0.06596202649370249
40,5,1700.0,1.5113837595320398,0.10120882311898532,0.06235413497867595
40,5,1800.0,1.507717372106044,0.0911434662864332,0.05917235334900597
40,5,1900.0,1.50691354672547,0.08376618090810609,0.056727080003872964
40,5,2000.0,1.5052655664464765,0.07953584332522068,0.05527611561227577
40,5,2100.0,1.500428464535317,0.07370584664756745,0.05321168861080196
40,5,2200.0,1.4989220735840538,0.07217978504308603,0.052657939783238704
40,5,2300.0,1.5018443062741447,0.06841242796192476,0.051265308275531725
40,5,2400.0,1.499117469603278,0.06365597177056168,0.04945106481702793
40,5,2500.0,1.4964463795657235,0.06027741490049017,0.048120860038212435
40,5,2600.0,1.4939202473596973,0.057420935177640506,0.046966824948938564
40,5,2700.0,1.49680340923246,0.054204207840508514,0.04563232240858419
40,5,2800.0,1.5041518427421923,0.05305726408441836,0.04514695844757447
40,5,2900.0,1.5112622281804156,0.05164564261527937,0.04454232825873129
40,5,3000.0,1.5121883340126303,0.05082482098835228,0.04418694742894717
40,5,3100.0,1.5146893924789806,0.051627696235621266,0.04453458856425674
40,5,3200.0,1.5180721271325557,0.051667262827494294,0.044551650573026146
40,5,3300.0,1.5200731254875142,0.051597648093807055,0.04452162675792173
40,5,3400.0,1.5200118792569461,0.04931824487411869,0.043527114481483185
40,5,3500.0,1.5189999556616425,0.04546723799667662,0.041793174261837644
40,5,3600.0,1.5174710054578595,0.04281260844132383,0.0405547674864731
40,5,3700.0,1.5142018491459777,0.041743131244556225,0.04004502628156051
40,5,3800.0,1.5084544512720235,0.039805566447095084,0.0391046115008397
40,5,3900.0,1.5070958940794421,0.038011599442896435,0.0382132647675949
40,5,4000.0,1.5128427385862477,0.036482830258804604,0.037436939073891146
40,5,4100.0,1.5153089068425152,0.03706547491622214,0.03773469602874243
40,5,4200.0,1.5159015279385348,0.03691926328433392,0.03766019673781553
40,5,4300.0,1.5169172584688568,0.03685125188930478,0.03762549258919453
40,5,4400.0,1.5188037597769384,0.03612796352462019,0.037254420499610634
40,5,4500.0,1.517978556077083,0.03449702744477909,0.03640381582085364
40,5,4600.0,1.5140478420281451,0.03271667873729341,0.035451994730506545
40,5,4700.0,1.5170454105987252,0.03221629723113182,0.03517984187615346
40,5,4800.0,1.5198212511710627,0.03197528086605461,0.035048001223327324
40,5,4900.0,1.5221003256836647,0.03265957548504333,0.035421042500658056
40,5,5000.0,1.528366382911787,0.0321529676301451,0.03644392370079415
40,6,0.0,0.0,0.0,0.0
40,6,100.0,1.5951524371908756,0.4940906291389684,0.137771497810696
40,6,200.0,1.9654804760126432,0.5100866086521613,0.13998388177922996
40,6,300.0,2.124654081566191,0.49460520061873375,0.13784322031557908
40,6,400.0,2.2131246139895073,0.5181010849000331,0.14107930846697425
40,6,500.0,2.293481632700479,0.5120152535586013,0.14024827264785555
40,6,600.0,2.3405573579021524,0.47302782875071464,0.13480295645603418
40,6,700.0,2.367501969600298,0.4094489404253179,0.12541686686956827
40,6,800.0,2.3813652401828236,0.37402355518091024,0.11986863182596957
40,6,900.0,2.3955846023989773,0.32076771512524976,0.11100726347519606
40,6,1000.0,2.406510940373741,0.2933699626829051,0.10616072949272005
40,6,1100.0,2.4285107354117565,0.2748756267396571,0.10276002178294176
40,6,1200.0,2.44514800350389,0.25391720675819385,0.09876478833482495
40,6,1300.0,2.4604967268109657,0.2307635899886375,0.09415420369268436
40,6,1400.0,2.4635756656694414,0.2220307404160691,0.09235547045965231
40,6,1500.0,2.474850822239343,0.20525619057826947,0.08879820841241562
40,6,1600.0,2.4838615824416053,0.1892417993032642,0.08526378458662387
40,6,1700.0,2.4803267496043175,0.17055997991752136,0.08094585961314822
40,6,1800.0,2.484439357769193,0.16234287631034083,0.07897191865681151
40,6,1900.0,2.485655927738345,0.15954574010724792,0.07828862721979506
40,6,2000.0,2.4781472414760857,0.15254605975816388,0.07655200475277982
40,6,2100.0,2.4724744983571827,0.14606984050035898,0.07490940523500231
40,6,2200.0,2.475352204242933,0.1329758875862728,0.07147308372747224
40,6,2300.0,2.4779032537804615,0.12521981741821347,0.06935736807245564
40,6,2400.0,2.48571416227166,0.11830393211924616,0.06741486376380924
40,6,2500.0,2.492273632334603,0.11175167285688928,0.06552138783992795
40,6,2600.0,2.491279640111773,0.11216130964485808,0.06564136555036669
40,6,2700.0,2.4890915521976735,0.11235561943997624,0.06569819994799041
40,6,2800.0,2.4886745688526,0.10942308658726932,0.06483515477221087
40,6,2900.0,2.491277066814922,0.10376030448428002,0.06313521883282025
40,6,3000.0,2.495677390115485,0.09791656702407733,0.06133158108835084
40,6,3100.0,2.4994489259537187,0.09168878376852702,0.05934910544609526
40,6,3200.0,2.4986786103600864,0.08785679284657749,0.058095667256639026
40,6,3300.0,2.5034332828334565,0.08250195404531,0.056297380637154226
40,6,3400.0,2.507262949289599,0.07899578130505562,0.055088128799361265
40,6,3500.0,2.5116482261556063,0.07498000994532587,0.05366965680959436
40,6,3600.0,2.513928242637783,0.07614070390523449,0.05408346587658273
40,6,3700.0,2.5156214681782303,0.07793565847660168,0.05471723911197576
40,6,3800.0,2.5173506364231324,0.0795042623760272,0.05526514040005202
40,6,3900.0,2.515737254226318,0.07937989502804979,0.055221898259635735
40,6,4000.0,2.5194854152810207,0.07835736383090125,0.05486507531142104
40,6,4100.0,2.5223400509034657,0.07606141116626892,0.0540552973478399
40,6,4200.0,2.526790383237819,0.07441700267993877,0.05346778071841515
40,6,4300.0,2.525547471409409,0.07163947206032494,0.05246047996987297
40,6,4400.0,2.525860813948916,0.07126955768925601,0.05232486338434587
40,6,4500.0,2.5296651878758754,0.07029061183148785,0.051964258333189337
40,6,4600.0,2.530633885622446,0.07062766486913895,0.052088697177150076
40,6,4700.0,2.5293300297224173,0.06942985285654861,0.0516451084550819
40,6,4800.0,2.5295931204389297,0.0671319010019747,0.05078325618638352
40,6,4900.0,2.5290111058496567,0.06484218500985649,0.04990969223846854
40,6,5000.0,2.531472638946681,0.0645337267683413,0.050817562248168295
40,7,0.0,0.0,0.0,0.0
40,7,100.0,2.0460607159668167,0.4242420659263288,0.12766237975467104
40,7,200.0,2.4741067673292036,0.43574706928497137,0.1293818357175823
40,7,300.0,2.6728933105321575,0.36688246519805046,0.11871881393885429
40,7,400.0,2.791408413907112,0.33202799382355813,0.11293886581122464
40,7,500.0,2.849339267231175,0.3192888911237772,0.11075108144578555
40,7,600.0,2.907306521832197,0.2859382096494399,0.10480745327453043
40,7,700.0,2.9578775928701773,0.2559121505631366,0.09915201044877231
40,7,800.0,3.014944947162756,0.21800374775701048,0.09151410805899445
40,7,900.0,3.0515560142312643,0.18215586624216817,0.08365225494605111
40,7,1000.0,3.0814991909327962,0.161258588393981,0.07870775013772897
40,7,1100.0,3.0993167725669877,0.14749586232267145,0.07527417250948526
40,7,1200.0,3.1037197121097493,0.1440649369834943,0.07439353882668787
40,7,1300.0,3.1133992485288577,0.13349474952171733,0.07161238927466597
40,7,1400.0,3.1357225514122904,0.11864487103386896,0.06751193498661633
40,7,1500.0,3.154625476211039,0.11113701006839798,0.06534094718312229
40,7,1600.0,3.1640219882482867,0.1003260240049361,0.062081595808851635
40,7,1700.0,3.169996028627107,0.09530294795757802,0.060507504069646736
40,7,1800.0,3.1746395473253686,0.09338008595811575,0.059893984524048614
40,7,1900.0,3.175312324031076,0.09364939646117369,0.05998029021647402
40,7,2000.0,3.17377771117743,0.09088896638780382,0.05908968211755646
40,7,2100.0,3.178884628674093,0.08417306723066444,0.05686468632405532
40,7,2200.0,3.1858891890690146,0.07719334447203789,0.05445603291865656
40,7,2300.0,3.184549816531712,0.07524902224581542,0.05376584825514469
40,7,2400.0,3.1819783357275018,0.0740678438261521,0.05334219988363302
40,7,2500.0,3.1811394749652964,0.07155382227041962,0.05242911058124522
40,7,2600.0,3.183074080377129,0.07052003097868144,0.052048991441496974
40,7,2700.0,3.185706482199288,0.06656885231456199,0.05056984309364835
40,7,2800.0,3.1910238743019117,0.0636672342185672,0.04945543923311648
40,7,2900.0,3.1977839631668146,0.060940503957036,0.04838481580014018
40,7,3000.0,3.2005928842745486,0.05837700152044164,0.047356212796308854
40,7,3100.0,3.2050014410717576,0.0565095018460584,0.04659258549295348
40,7,3200.0,3.2118694003972714,0.05539957689842373,0.04613274483628571
40,7,3300.0,3.2166919939188876,0.054945508370224314,0.04594329820061395
40,7,3400.0,3.22064080051376,0.05685104017336461,0.04673317407688007
40,7,3500.0,3.2254369475594475,0.05542816796891696,0.04614464758445896
40,7,3600.0,3.2281157157911364,0.052679158403981734,0.044985803863523015
40,7,3700.0,3.2281965232461913,0.0503876959783979,0.04399651950673068
40,7,3800.0,3.2275208649091343,0.04758395787621859,0.04275494504467072
40,7,3900.0,3.2274485684779193,0.046366120672615835,0.04220427575209898
40,7,4000.0,3.226100078595789,0.04568424959388022,0.04189279332293924
40,7,4100.0,3.2256094946646012,0.04566574881216991,0.041884309787417036
40,7,4200.0,3.228101164904381,0.04451610027621616,0.04135372423629002
40,7,4300.0,3.2292563466489184,0.04380985342576984,0.04102437481795882
40,7,4400.0,3.2303783970115365,0.043565272412849465,0.04090969940016701
40,7,4500.0,3.231936444744636,0.04245749793038457,0.04038622587583115
40,7,4600.0,3.236344129140804,0.04158990086323725,0.03997146021303352
40,7,4700.0,3.238894486878405,0.03987847155677288,0.03914040576341778
40,7,4800.0,3.242458550376482,0.03820354289600899,0.038309624167995715
40,7,4900.0,3.246500901539068,0.036660372176307285,0.037527921039207865
40,7,5000.0,3.2466233484208304,0.036716475808787764,0.03755662570932579
40,8,0.0,0.0,0.0,0.0
40,8,100.0,2.2619251311127893,0.35949080989832716,0.11751680285412013
40,8,200.0,2.7420460726511884,0.2343416163410357,0.09488133395645967
40,8,300.0,2.945372547204404,0.20472724624321875,0.08868371830093444
40,8,400.0,3.084671956311522,0.16093858686851023,0.07862961753144097
40,8,500.0,3.159679330771972,0.1287963607296305,0.07034089133490906
40,8,600.0,3.2093959865940915,0.10168173710019911,0.06249964489852122
40,8,700.0,3.2658364119457297,0.08856069701687011,0.05832793273038298
40,8,800.0,3.3027005425962295,0.07736083437509332,0.05451507877049785
40,8,900.0,3.331653687774731,0.0674165114610616,0.050890791940076376
40,8,1000.0,3.355765466319976,0.06259765542079475,0.04903826598326302
40,8,1100.0,3.3745720542397475,0.06204592379041401,0.04882167764766533
40,8,1200.0,3.3856212668479135,0.05867061794520996,0.04747515622916038
40,8,1300.0,3.4010783467008685,0.05421794458548947,0.04563810424630019
40,8,1400.0,3.4043282308592544,0.05180720495344373,0.04461194442625757
40,8,1500.0,3.4092689760928474,0.048702232570480154,0.04325442135120485
40,8,1600.0,3.411571491480272,0.04323578989355846,0.04075470653250912
40,8,1700.0,3.4190300645744243,0.04242450293388009,0.040370530151435186
40,8,1800.0,3.424315680262616,0.03873487968696097,0.03857511034403262
40,8,1900.0,3.4296806000931537,0.03556691048687781,0.036964015383395485
40,8,2000.0,3.4342321956630486,0.032452141200297255,0.035308376574838714
40,8,2100.0,3.437056556087559,0.030268593980534327,0.03409982853851624
40,8,2200.0,3.440892514973664,0.028425506460692935,0.03304533637586369
40,8,2300.0,3.443348047457266,0.026507591405875712,0.031911058137393714
40,8,2400.0,3.4458899506580467,0.024188202430244783,0.030483011408984573
40,8,2500.0,3.4501072037953717,0.023325239384276424,0.029934301331187987
40,8,2600.0,3.4547324295958894,0.0232171955884201,0.029864892193422473
40,8,2700.0,3.4592005572155933,0.02150170609174651,0.02874038171668104
40,8,2800.0,3.4622250164462125,0.020220749833507568,0.02787113785987265
40,8,2900.0,3.4638937720394956,0.01925139416141191,0.027194881101133717
40,8,3000.0,3.4677709765224654,0.018570317960634262,0.02670949896152539
40,8,3100.0,3.472978519187145,0.018505731340090866,0.026663011367078
40,8,3200.0,3.4761033124422136,0.0187761659020767,0.02685712548457445
40,8,3300.0,3.477138420457803,0.01947575446151006,0.027352889854517573
40,8,3400.0,3.478906258008835,0.018287548713506577,0.026505366841039355
40,8,3500.0,3.4826353115519098,0.017804001877834697,0.026152600944053302
40,8,3600.0,3.483270831609869,0.017013041454459372,0.025565073841366297
40,8,3700.0,3.4840721800444965,0.016192439727050117,0.024940905447765067
40,8,3800.0,3.4822239568503686,0.016149981575777694,0.02490818524531797
40,8,3900.0,3.4781813245515436,0.0166239667198666,0.02527105667577823
40,8,4000.0,3.4778884729890844,0.017011237970926824,0.025563718780551567
40,8,4100.0,3.4785912005318047,0.01699157856171833,0.025548942874940465
40,8,4200.0,3.4799268733413222,0.016591068048658602,0.025246038702284933
40,8,4300.0,3.4824015665742563,0.01607464089285334,0.024850018199990397
40,8,4400.0,3.4836740464891855,0.01569528161357808,0.024555038962852722
40,8,4500.0,3.4864889222776956,0.015173940895248922,0.02414378001539698
40,8,4600.0,3.4886690176764463,0.01423565254067719,0.023385397751645255
40,8,4700.0,3.491967497746705,0.01355941840240221,0.0228232034856346
40,8,4800.0,3.492555825216144,0.013301598030545347,0.02260518059961986
40,8,4900.0,3.4928891263806348,0.012907620283279287,0.022267894844426966
40,8,5000.0,3.495626747744924,0.012696676150389857,0.022085187592442514
40,9,0.0,0.0,0.0,0.0
40,9,100.0,2.5199227136872473,0.18590148409824475,0.0845079369829732
40,9,200.0,2.9232566282148293,0.12762803399331688,0.07002112933884501
40,9,300.0,3.111287721339703,0.11073682759069874,0.06522320115361008
40,9,400.0,3.2325001575198193,0.10380522959247031,0.0631488851843351
40,9,500.0,3.2888312990288746,0.07857973450008675,0.054942871062179974
40,9,600.0,3.3369825019126167,0.0717267103450421,0.052492411876528755
40,9,700.0,3.373249333331811,0.061712405291269215,0.048690284058212255
40,9,800.0,3.4007144394070683,0.048968600294288574,0.04337254602747445
40,9,900.0,3.419040664868921,0.03896923056616265,0.03869162650276807
40,9,1000.0,3.4373695972517333,0.03580551577755542,0.03708779710512029
40,9,1100.0,3.4526378859696663,0.03386039700709254,0.03606634180817992
40,9,1200.0,3.467849157175705,0.03518160881667726,0.03676325181892202
40,9,1300.0,3.4844684974215463,0.03441113430467416,0.03635846717682639
40,9,1400.0,3.48872060678698,0.03197913970003091,0.03505011598720306
40,9,1500.0,3.494404059733178,0.03067858270028499,0.03432999319857416
40,9,1600.0,3.4984762096560313,0.02655550371875057,0.031939884640673356
40,9,1700.0,3.5041889832084605,0.025074266788702018,0.031036317967097462
40,9,1800.0,3.5071120449367394,0.02335526939015516,0.02995356454401046
40,9,1900.0,3.5089760673351345,0.023438665014636168,0.030006995104512935
40,9,2000.0,3.507988647660792,0.021186904830868193,0.028529215481373348
40,9,2100.0,3.5140084421242745,0.018891200724045404,0.02693927183527662
40,9,2200.0,3.514306084464634,0.018247917712178627,0.026476631334651585
40,9,2300.0,3.515858975153548,0.016473760155611833,0.025156628751444105
40,9,2400.0,3.5195592530828685,0.015068050868991378,0.02405938989632058
40,9,2500.0,3.5218451502414236,0.015169636349250696,0.024140355216790303
40,9,2600.0,3.525982223472274,0.014877538499252845,0.023906809050713924
40,9,2700.0,3.52854606264425,0.014408813349395472,0.023527196467713198
40,9,2800.0,3.5332815654681116,0.013164011817687796,0.022487967404554245
40,9,2900.0,3.5350632935820765,0.013279858628632374,0.022586700712533058
40,9,3000.0,3.5386704799571924,0.013291712617696757,0.022596779237790472
40,9,3100.0,3.540867426513717,0.013086698421092087,0.02242183325566118
40,9,3200.0,3.543666135658549,0.012785061440507702,0.02216192501337697
40,9,3300.0,3.5469488943761025,0.012501958611433387,0.021915182910868553
40,9,3400.0,3.5503150250967126,0.011703999761128242,0.021204265014932788
40,9,3500.0,3.552212148619107,0.01150911539428209,0.02102698687369973
40,9,3600.0,3.553613541906537,0.01109903203353124,0.020648980957910155
40,9,3700.0,3.553183423381448,0.01026624275774064,0.01985920395638668
40,9,3800.0,3.5517046166342783,0.009939810460131577,0.019540925224676917
40,9,3900.0,3.550939150830923,0.009807943022759018,0.019410871674458888
40,9,4000.0,3.5518454624071594,0.009597596281958365,0.019201595214140738
40,9,4100.0,3.552469879730969,0.009369128715072417,0.01897167490545371
40,9,4200.0,3.5532677521842726,0.00896123927461296,0.0185541091937482
40,9,4300.0,3.5537565807448295,0.008550640156918967,0.018124055624175267
40,9,4400.0,3.554304643268966,0.008400283641782372,0.017964000010652185
40,9,4500.0,3.5571523825610316,0.008515752798273036,0.018087043967947247
40,9,4600.0,3.558680229165655,0.008214873599418174,0.017764644218088033
40,9,4700.0,3.56009507658026,0.007926038814887139,0.01744954747587181
40,9,4800.0,3.5600573994886404,0.00770575831976285,0.017205359967522028
40,9,4900.0,3.5619408597410143,0.007481078180034318,0.01695267233695615
40,9,5000.0,3.563389693071556,0.007568115942700361,0.01705100413626063
40,10,0.0,0.0,0.0,0.0
40,10,100.0,2.6308219926037073,0.12227326248452726,0.06853648409136259
40,10,200.0,2.9892892200470187,0.08833281075157273,0.05825283905383855
40,10,300.0,3.165534982294462,0.08060159411077292,0.05564522296980624
40,10,400.0,3.3027493987091447,0.08079634177803899,0.05571240674881266
40,10,500.0,3.3818908861972172,0.08845833003666626,0.058294212463061636
40,10,600.0,3.43653971617818,0.10962534896448192,0.06489504916262517
40,10,700.0,3.476455755898248,0.12242000958422955,0.06857759902612341
40,10,800.0,3.5009063605697848,0.10980814299628434,0.0649491310284076
40,10,900.0,3.5165667163622887,0.09438887904368434,0.06021663538709364
40,10,1000.0,3.5364798289022823,0.08302411711462584,0.05647525549367144
40,10,1100.0,3.55873735629567,0.08207873273919995,0.05615279687521455
40,10,1200.0,3.5828077470388675,0.08542203501885863,0.05728501459617928
40,10,1300.0,3.594190128210572,0.08798322143008142,0.058137452940922756
40,10,1400.0,3.5975288561887155,0.09137943046403149,0.059248900417697495
40,10,1500.0,3.6084472846559645,0.09729426157964687,0.06113637503846392
40,10,1600.0,3.6146429528746298,0.09489433963883626,0.06037765274971803
40,10,1700.0,3.6175128456280548,0.09067363404104459,0.05901964355467396
40,10,1800.0,3.6254492188314047,0.0845045426596467,0.05697654351408996
40,10,1900.0,3.625080466739306,0.07611293157907714,0.05407360150333827
40,10,2000.0,3.626222046027558,0.06720658090257994,0.05081149488013033
40,10,2100.0,3.6325759983565074,0.061473262814996314,0.04859585233639697
40,10,2200.0,3.6340839542643146,0.056744440635714474,0.04668933959119156
40,10,2300.0,3.634636190915348,0.05186102819777854,0.044635112403195086
40,10,2400.0,3.635686981981325,0.04818970796168341,0.04302622248183112
40,10,2500.0,3.6369577029044673,0.04523888759293823,0.041688093093475924
40,10,2600.0,3.642842321551587,0.04461235347388369,0.041398407832339584
40,10,2700.0,3.644494860009116,0.04224567393977541,0.04028535478397096
40,10,2800.0,3.647218974400039,0.04034187000849328,0.03936715989560687
40,10,2900.0,3.6473296082029067,0.03893812589346223,0.03867618187364472
40,10,3000.0,3.6504532010834163,0.037848240974076276,0.038131063783483854
40,10,3100.0,3.651391607778839,0.03681039148792671,0.037604627366857296
40,10,3200.0,3.6526651085728608,0.03588229161685507,0.03712753849574604
40,10,3300.0,3.6544454559351633,0.03376317548253304,0.036014526920910526
40,10,3400.0,3.657912271793534,0.03136767979376161,0.03471340932488692
40,10,3500.0,3.661424095505752,0.03012132362803436,0.034016771870572435
40,10,3600.0,3.662224274285498,0.029100080357630266,0.033435141498410384
40,10,3700.0,3.6604857141790257,0.027963259304001623,0.03277554834663375
40,10,3800.0,3.6599001171715564,0.02698509318156916,0.03219719459305672
40,10,3900.0,3.661053949750684,0.026341990317367298,0.03181122286288256
40,10,4000.0,3.66290401400735,0.025910126535319045,0.03154938067507533
40,10,4100.0,3.66420362118194,0.025313551327514974,0.03118405662831273
40,10,4200.0,3.663075872339275,0.02409424713778344,0.030423750558487835
40,10,4300.0,3.6634344959766074,0.02258856279109927,0.02945780419825737
40,10,4400.0,3.6631078489348496,0.02157284754864341,0.028787888276646575
40,10,4500.0,3.6645407527847036,0.020976261577730252,0.02838704043696851
40,10,4600.0,3.6678437819911207,0.02048933861569941,0.02805563102588692
40,10,4700.0,3.6692930714122265,0.01996914287076543,0.02769719466883469
40,10,4800.0,3.668368159904851,0.019016423047558403,0.02702840927237494
40,10,4900.0,3.6696010765270235,0.018505796949509098,0.026663058631978844
40,10,5000.0,3.669584606701615,0.017462308699593847,0.02590042569155181
40,11,0.0,0.0,0.0,0.0
40,11,100.0,2.7156346311554507,0.09631068551924539,0.060826567344437005
40,11,200.0,3.1315426611854402,0.14510529466668426,0.07466167021916495
40,11,300.0,3.356189975805543,0.2349675411752584,0.09500796314935252
40,11,400.0,3.516621003981504,0.23442819215093,0.09489885894819877
40,11,500.0,3.620219663455536,0.22928490964723933,0.09385205958852659
40,11,600.0,3.6995387596313183,0.2570335920180372,0.09936902168666509
40,11,700.0,3.7425336715090247,0.24892186897514681,0.09778845800271747
40,11,800.0,3.774212129592601,0.22686821043844718,0.09335614158802509
40,11,900.0,3.805773263250032,0.2099820776222672,0.08981465077556677
40,11,1000.0,3.830947289456255,0.2038077166707608,0.08848433332304621
40,11,1100.0,3.8622437233594025,0.20830297153812036,0.08945483192432051
40,11,1200.0,3.896635374485656,0.23706509487590324,0.0954310886700592
40,11,1300.0,3.929050454803674,0.25641077826691616,0.09924855897141201
40,11,1400.0,3.945583269354426,0.2749492169801539,0.10277377641942323
40,11,1500.0,3.9548870508556773,0.28680964518134794,0.10496703925178924
40,11,1600.0,3.9635845913704855,0.2724044573884367,0.10229706562279381
40,11,1700.0,3.9781924589312463,0.25997844372730194,0.09993663939831093
40,11,1800.0,4.000718019435264,0.24746532168659316,0.09750193740594165
40,11,1900.0,4.018540720518451,0.24589361563571996,0.09719181621032616
40,11,2000.0,4.02198181675312,0.23437041197055097,0.09488716323223435
40,11,2100.0,4.0280919570665,0.2283821313366166,0.09366711246444753
40,11,2200.0,4.030802878107122,0.2254195577671652,0.09305760437053717
40,11,2300.0,4.031126613006511,0.2159059027303827,0.09107272456279313
40,11,2400.0,4.0348603660650975,0.2105565103157034,0.0899374165755725
40,11,2500.0,4.037659092714308,0.20033600945955898,0.08772746513719873
40,11,2600.0,4.042167687094617,0.18737727260224124,0.08484270919936314
40,11,2700.0,4.047570896374993,0.1752782046287076,0.08205783027241478
40,11,2800.0,4.0566950703507,0.16668108880940993,0.08002012689131585
40,11,2900.0,4.05916345873152,0.1654544426468898,0.0797251395026871
40,11,3000.0,4.0685178567823375,0.15897803450923173,0.07814921735824772
40,11,3100.0,4.074166469284968,0.15339386582981732,0.07676443675113015
40,11,3200.0,4.079096874519834,0.15188908989049532,0.07638698368984907
40,11,3300.0,4.083472134531337,0.1489189670967838,0.07563643989500066
40,11,3400.0,4.087952135701982,0.1416480523387693,0.07376687317926767
40,11,3500.0,4.096861364795887,0.13511081842308623,0.07204455010992353
40,11,3600.0,4.100908109265774,0.12989309827622111,0.07063974280374546
40,11,3700.0,4.101794218888185,0.1275488726274019,0.06999941064647809
40,11,3800.0,4.10152107726956,0.12692840635659602,0.06982894570731389
40,11,3900.0,4.098242344722924,0.12226175644069362,0.06853325933753396
40,11,4000.0,4.095369773664607,0.11765875785601042,0.0672307879010539
40,11,4100.0,4.09647085879464,0.1149848417220737,0.06646245315661456
40,11,4200.0,4.095291324683907,0.11101120196586527,0.06530395343867536
40,11,4300.0,4.095799249190181,0.1082464094386326,0.06448561130201458
40,11,4400.0,4.095159866350153,0.10565303498558695,0.06370845306555722
40,11,4500.0,4.095172760254705,0.10429611876464488,0.06329802286377195
40,11,4600.0,4.097969997965767,0.10242188320364111,0.06272670137310807
40,11,4700.0,4.097061544588747,0.09961079939011287,0.061859910033644376
40,11,4800.0,4.096041020115094,0.09642049605907463,0.060861233774919574
40,11,4900.0,4.099837177632042,0.09467151539065649,0.060306723797993365
40,11,5000.0,4.103723980941671,0.09275701160013934,0.05969383014710107
40,12,0.0,0.0,0.0,0.0
40,12,100.0,2.7998988492909924,0.12741222843594183,0.06996190511696448
40,12,200.0,3.243942251477787,0.1671320458348649,0.08012830132226796
40,12,300.0,3.5799086245569307,0.3525416089707386,0.11637542030093766
40,12,400.0,3.8625623188367864,0.540646149333823,0.14411614230476802
40,12,500.0,4.058827816806665,0.733255046967959,0.16783541308174837
40,12,600.0,4.270752031604289,0.9996006946921484,0.19596086417265457
40,12,700.0,4.445771162817653,1.1942381933537796,0.21419116330016696
40,12,800.0,4.591335035663068,1.4077500468644373,0.2325513401387836
40,12,900.0,4.7290779760259944,1.6930098929634765,0.2550267986861085
40,12,1000.0,4.871516459570874,2.0959569889750496,0.2837574381200703
40,12,1100.0,4.994431754650279,2.435584799784557,0.3058846607277383
40,12,1200.0,5.122169278780565,2.7838126736232573,0.3270213260169909
40,12,1300.0,5.233663568251284,3.0401060161618005,0.3417436359566506
40,12,1400.0,5.309248310585193,3.2518851674396863,0.35344648900839715
40,12,1500.0,5.384749035011605,3.4126490412509978,0.362077789388825
40,12,1600.0,5.458856398704304,3.5193340402618913,0.367693808066849
40,12,1700.0,5.537519535173997,3.6173653392522094,0.3727797028711634
40,12,1800.0,5.6074001985225355,3.7892875245714226,0.38153541060291607
40,12,1900.0,5.658855172616822,3.8538566968821364,0.3847723468070752
40,12,2000.0,5.702239787913972,3.861601316355216,0.3851587674831016
40,12,2100.0,5.755539494579285,3.864780985478146,0.38531730604545705
40,12,2200.0,5.79538099641569,3.8355058686809804,0.38385517249510726
40,12,2300.0,5.826047900196809,3.8059005109206994,0.3823708592813129
40,12,2400.0,5.857954674154543,3.783731405706248,0.38125559101685474
40,12,2500.0,5.888218055672073,3.774467654579357,0.3807885888761907
40,12,2600.0,5.916670608248416,3.7725879429399676,0.3806937593604363
40,12,2700.0,5.939225260852577,3.7392371569898155,0.37900730154301876
40,12,2800.0,5.974297802866807,3.7042930445424624,0.37723218526411983
40,12,2900.0,6.007213165075508,3.710166392683726,0.3775311273806943
40,12,3000.0,6.04192216416141,3.701189988634328,0.377074150006834
40,12,3100.0,6.06472184500076,3.7065981597089794,0.3773495394238347
40,12,3200.0,6.091809651044296,3.740327738420982,0.379062567921419
40,12,3300.0,6.108832184148744,3.778893333115026,0.38101176659644886
40,12,3400.0,6.12584053654516,3.8122002565220834,0.38268718956159525
40,12,3500.0,6.151068099057652,3.8458093056133897,0.384370407659648
40,12,3600.0,6.169496816345243,3.88078509802763,0.38611428402201
40,12,3700.0,6.177625023775469,3.933130914318163,0.38870960523821196
40,12,3800.0,6.184760052940545,3.95053209171479,0.38956853162866656
40,12,3900.0,6.19285995019354,3.9871331871197873,0.3913690183399725
40,12,4000.0,6.204748890900534,3.9910167016056723,0.39155957095808996
40,12,4100.0,6.214802042826722,4.011524443488398,0.39256429157661593
40,12,4200.0,6.218272641923115,4.012055174152232,0.39259025913824214
40,12,4300.0,6.218378422531848,3.9935093836915634,0.39168183067879864
40,12,4400.0,6.213702656444665,3.9438315023316357,0.3892380132946577
40,12,4500.0,6.217937978377005,3.9447997203604417,0.38928578969359606
40,12,4600.0,6.2295883812440165,3.942041207439551,0.38914965633416376
40,12,4700.0,6.240762063100312,3.962001411704965,0.3901336261232271
40,12,4800.0,6.252696109174226,4.012987371368227,0.392635865476502
40,12,4900.0,6.263315563095066,4.0443616277467305,0.3941677260907067
40,12,5000.0,6.2740484282245,4.044191002162194,0.39415941132879573
50,1,0.0,0.0,0.0,0.0
50,1,100.0,0.2145566899537461,0.012609819385760638,0.022009516612669634
50,1,200.0,0.2232054299629603,0.009483879409582835,0.019087501444624285
50,1,300.0,0.22458461267849253,0.009333029927583896,0.018935091172161356
50,1,400.0,0.226154948267773,0.005654963594451126,0.01473910042860264
50,1,500.0,0.22525157546359617,0.003784151213375403,0.012057029195163686
50,1,600.0,0.22360896326128554,0.002968591636258603,0.01067901757178583
