Seed,SI_max,Arrival_Rate,Time,Transient_Response_Time_Mean,Transient_Response_Time_Variance,Transient_Response_Time_CI95
13,40,6.66,2000.0,3.2569585758980653,0.0,0.0
13,40,6.66,2100.0,3.1719758756171523,0.0,0.0
13,40,6.66,2200.0,3.1282580341365116,0.0,0.0
13,40,6.66,2300.0,3.0708291299239847,0.0,0.0
13,40,6.66,2400.0,3.0223026687451666,0.0,0.0
13,40,6.66,2500.0,3.0497198868246125,0.0,0.0
13,40,6.66,2600.0,3.1161139626052625,0.0,0.0
13,40,6.66,2700.0,3.122413492748456,0.0,0.0
13,40,6.66,2800.0,3.1337864411017406,0.0,0.0
13,40,6.66,2900.0,3.16396104253161,0.0,0.0
13,40,6.66,3000.0,3.1698375977657918,0.0,0.0
13,40,6.66,3100.0,3.1425399496244015,0.0,0.0
13,40,6.66,3200.0,3.1114123031883754,0.0,0.0
13,40,6.66,3300.0,3.081527111894028,0.0,0.0
13,40,6.66,3400.0,3.0797739862196547,0.0,0.0
13,40,6.66,3500.0,3.061143975023474,0.0,0.0
13,40,6.66,3600.0,3.0499414638277993,0.0,0.0
13,40,6.66,3700.0,3.038368844159899,0.0,0.0
13,40,6.66,3800.0,3.049255103694146,0.0,0.0
13,40,6.66,3900.0,3.0601420900729868,0.0,0.0
13,40,6.66,4000.0,3.0299346005877386,0.0,0.0
13,40,6.66,4100.0,3.0142874428162822,0.0,0.0
13,40,6.66,4200.0,3.032606371405084,0.0,0.0
13,40,6.66,4300.0,3.048502461734083,0.0,0.0
13,40,6.66,4400.0,3.0792330281399485,0.0,0.0
13,40,6.66,4500.0,3.0731776472316583,0.0,0.0
13,40,6.66,4600.0,3.076520531648845,0.0,0.0
13,40,6.66,4700.0,3.074276970812815,0.0,0.0
13,40,6.66,4800.0,3.097253342626418,0.0,0.0
13,40,6.66,4900.0,3.1265719568917256,0.0,0.0
13,40,6.66,5000.0,3.13406092008558,0.0,0.0
13,80,6.66,0.0,0.0,0.0,0.0
13,80,6.66,100.0,2.7235853970666994,0.0,0.0
13,80,6.66,200.0,5.034769341837219,0.0,0.0
13,80,6.66,300.0,5.745296150768814,0.0,0.0
13,80,6.66,400.0,6.14847021337689,0.0,0.0
13,80,6.66,500.0,6.102157339167442,0.0,0.0
13,80,6.66,600.0,6.223149957347368,0.0,0.0
13,80,6.66,700.0,5.944899422842391,0.0,0.0
13,80,6.66,800.0,5.733837703321997,0.0,0.0
13,80,6.66,900.0,5.717520665470738,0.0,0.0
13,80,6.66,1000.0,5.893149426833974,0.0,0.0
13,80,6.66,1100.0,6.070376594784249,0.0,0.0
13,80,6.66,1200.0,6.281442434095834,0.0,0.0
13,80,6.66,1300.0,6.497738094147841,0.0,0.0
13,80,6.66,1400.0,6.626865283511919,0.0,0.0
13,80,6.66,1500.0,6.709460994242947,0.0,0.0
13,80,6.66,1600.0,6.671449584991639,0.0,0.0
13,80,6.66,1700.0,6.733298449402045,0.0,0.0
13,80,6.66,1800.0,6.821674764544242,0.0,0.0
13,80,6.66,1900.0,6.876244426725631,0.0,0.0
13,80,6.66,2000.0,6.917749847879224,0.0,0.0
13,80,6.66,2100.0,6.90037744524332,0.0,0.0
13,80,6.66,2200.0,6.75620597347199,0.0,0.0
13,80,6.66,2300.0,6.672575932373421,0.0,0.0
13,80,6.66,2400.0,6.67583480674235,0.0,0.0
13,80,6.66,2500.0,6.745075444039119,0.0,0.0
13,80,6.66,2600.0,6.858537892827216,0.0,0.0
13,80,6.66,2700.0,6.929606960368046,0.0,0.0
13,80,6.66,2800.0,6.995753968475595,0.0,0.0
13,80,6.66,2900.0,7.027539630000721,0.0,0.0
13,80,6.66,3000.0,7.025730981727627,0.0,0.0
13,80,6.66,3100.0,7.028599702234889,0.0,0.0
13,80,6.66,3200.0,7.087847255759771,0.0,0.0
13,80,6.66,3300.0,7.0093081904914625,0.0,0.0
13,80,6.66,3400.0,6.957812825979989,0.0,0.0
13,80,6.66,3500.0,6.953626955417045,0.0,0.0
13,80,6.66,3600.0,6.9602075875169485,0.0,0.0
13,80,6.66,3700.0,6.988053289422523,0.0,0.0
13,80,6.66,3800.0,7.018570888722531,0.0,0.0
13,80,6.66,3900.0,7.027664628522919,0.0,0.0
13,80,6.66,4000.0,7.031933293341659,0.0,0.0
13,80,6.66,4100.0,7.048289664618307,0.0,0.0
13,80,6.66,4200.0,7.073280763906326,0.0,0.0
13,80,6.66,4300.0,7.1097450971483385,0.0,0.0
13,80,6.66,4400.0,7.149051495008884,0.0,0.0
13,80,6.66,4500.0,7.145752940135408,0.0,0.0
13,80,6.66,4600.0,7.129345407652626,0.0,0.0
13,80,6.66,4700.0,7.16133026343869,0.0,0.0
13,80,6.66,4800.0,7.190461402784224,0.0,0.0
13,80,6.66,4900.0,7.231138996817544,0.0,0.0
13,80,6.66,5000.0,7.24906084449764,0.0,0.0
13,120,6.66,0.0,0.0,0.0,0.0
13,120,6.66,100.0,2.7235853970666994,0.0,0.0
13,120,6.66,200.0,5.034769341837219,0.0,0.0
13,120,6.66,300.0,6.172464801963935,0.0,0.0
13,120,6.66,400.0,6.692507657761472,0.0,0.0
13,120,6.66,500.0,6.8415056554394695,0.0,0.0
13,120,6.66,600.0,7.131081309731142,0.0,0.0
13,120,6.66,700.0,6.9482009166558045,0.0,0.0
13,120,6.66,800.0,6.774337926186633,0.0,0.0
13,120,6.66,900.0,6.79362374809805,0.0,0.0
13,120,6.66,1000.0,7.220669350873462,0.0,0.0
13,120,6.66,1100.0,7.657842835392091,0.0,0.0
13,120,6.66,1200.0,8.112591830656985,0.0,0.0
13,120,6.66,1300.0,8.566650512742903,0.0,0.0
13,120,6.66,1400.0,8.961693291596884,0.0,0.0
13,120,6.66,1500.0,9.18960210612515,0.0,0.0
13,120,6.66,1600.0,9.312884005766799,0.0,0.0
13,120,6.66,1700.0,9.515113726060681,0.0,0.0
13,120,6.66,1800.0,9.753966045866088,0.0,0.0
13,120,6.66,1900.0,9.90272985475536,0.0,0.0
13,120,6.66,2000.0,10.051066557138602,0.0,0.0
13,120,6.66,2100.0,10.122990656232272,0.0,0.0
13,120,6.66,2200.0,10.090940789690043,0.0,0.0
13,120,6.66,2300.0,10.11746724481716,0.0,0.0
13,120,6.66,2400.0,10.249900546826018,0.0,0.0
13,120,6.66,2500.0,10.393143570356257,0.0,0.0
13,120,6.66,2600.0,10.59086652363987,0.0,0.0
13,120,6.66,2700.0,10.775300142688554,0.0,0.0
13,120,6.66,2800.0,10.860820654754148,0.0,0.0
13,120,6.66,2900.0,10.905611821160937,0.0,0.0
13,120,6.66,3000.0,10.951258023880586,0.0,0.0
13,120,6.66,3100.0,11.007174262777255,0.0,0.0
13,120,6.66,3200.0,11.103589960721058,0.0,0.0
13,120,6.66,3300.0,11.059126546883274,0.0,0.0
13,120,6.66,3400.0,11.035806820610215,0.0,0.0
13,120,6.66,3500.0,11.020636140167854,0.0,0.0
13,120,6.66,3600.0,11.018656063162613,0.0,0.0
13,120,6.66,3700.0,11.068969239167853,0.0,0.0
13,120,6.66,3800.0,11.104877048269985,0.0,0.0
13,120,6.66,3900.0,11.15545241153274,0.0,0.0
13,120,6.66,4000.0,11.191266302934528,0.0,0.0
13,120,6.66,4100.0,11.216363111564316,0.0,0.0
13,120,6.66,4200.0,11.283259281287695,0.0,0.0
13,120,6.66,4300.0,11.33122568291035,0.0,0.0
13,120,6.66,4400.0,11.39131579660233,0.0,0.0
13,120,6.66,4500.0,11.422745699101544,0.0,0.0
13,120,6.66,4600.0,11.433143068256097,0.0,0.0
13,120,6.66,4700.0,11.471791808252842,0.0,0.0
13,120,6.66,4800.0,11.502158853578454,0.0,0.0
13,120,6.66,4900.0,11.56437374194729,0.0,0.0
13,120,6.66,5000.0,11.614844411054296,0.0,0.0
14,40,6.66,0.0,0.0,0.0,0.0
14,40,6.66,100.0,3.9225322427229936,0.0,0.0
14,40,6.66,200.0,4.199517102129783,0.0,0.0
14,40,6.66,300.0,4.290292706463251,0.0,0.0
14,40,6.66,400.0,4.242863642633063,0.0,0.0
14,40,6.66,500.0,4.090160210106362,0.0,0.0
14,40,6.66,600.0,4.025745521263736,0.0,0.0
14,40,6.66,700.0,3.9858743599815107,0.0,0.0
